PRODUCT DESCRIPTION,IMPORTER,IMPORTER ENTITY,SHIPPER,ARRIVAL DATE,GROSS WEIGHT (LB),GROSS WEIGHT (KG),FOREIGN PORT,US PORT,VESSEL NAME,COUNTRY OF ORIGIN,MARKS &AMP; NUMBERS,CONSIGNEE ADDRESS,SHIPPER ADDRESS,ZIP CODE,NO. OF CONTAINERS,CONTAINER NUMBER,CONTAINER TYPE,QUANTITY,QUANTITY UNIT,MEASUREMENT,MEASUREMENT UNIT,BILL OF LADING,HOUSE VS MASTER,MASTER B/L,VOYAGE NUMBER,SEAL,SHIP REGISTERED IN,IN-BOND ENTRY TYPE,CARRIER CODE,CARRIER NAME,CARRIER CITY,CARRIER STATE,CARRIER ZIP,CARRIER ADDRESS,NOTIFY PARTY,NOTIFY ADDRESS,PLACE OF RECEIPT
"SAWN TIMBER AZOBE SUPPLIERCERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULETHIS IS A SPLIT SHIPMENT AND CARGO SHOULD BE RELEASED UNDERB/L 555275088 ONLY.",TO ORDER MOVIS CAMEROUN, ,MOVIS CAMEROUN,01/16/2012,31336,14244,Bremerhaven,"Norfolk, Virginia",SEALAND RACER,Germany,EX1. E 160140 CONTRAT. 11-308 HS. 440722,P/C WIJMA CAMEROUN SA BP 1616 DOUALA CAMEROUN 1-7323036075 TELEX 1-7323036049,P/C WIJMA CAMEROUN SA BP 1616 DOUALA CAMEROUN 237-33428022 TELEX 237-33423369,0,1,MSKU8947697,4EB0,5,PACKA,12,CM,SAFM555878312, , ,1201,NTB25806,UNITED STATES,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL", ,DOUALA
"SAWN TIMBER AZOBE SUPPLIERCERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE.SAWN TIMBER AZOBE SUPPLIERCERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE.SAWN TIMBER AZOBE SUPPLIERCERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE.SAWN TIMBER AZOBE SUPPLIERCERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE.SAWN TIMBER AZOBE SUPPLIERCERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE.SAWN TIMBER AZOBE SUPPLIERCERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE.SAWN TIMBER AZOBE SUPPLIERCERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE.SAWN TIMBER AZOBE SUPPLIERCERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE.SAWN TIMBER AZOBE SUPPLIERCERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE.SAWN TIMBER AZOBE SUPPLIERCERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE.",TO ORDER MOVIS CAMEROUN, ,MOVIS CAMEROUN,12/29/2011,319886,145403,Algeciras,"Norfolk, Virginia",MAERSK JUBAIL,Spain,EX1. E 18792 BESC:48750 HS:440722 CONTRACTS. 11-486 / 11-308 EX1. E 18792 BESC:48750 HS:440722 CONTRACTS. 11-486 / 11-308 EX1. E 18792 BESC:48750 HS:440722 CONTRACTS. 11-486 / 11-308 EX1. E 18792 BESC:48750 HS:440722 CONTRACTS. 11-486 / 11-308 EX1. E 18792 BESC:48750 HS:440722 CONTRACTS. 11-486 / 11-308 EX1. E 18792 BESC:48750 HS:440722 CONTRACTS. 11-486 / 11-308 EX1. E 18792 BESC:48750 HS:440722 CONTRACTS. 11-486 / 11-308 EX1. E 18792 BESC:48750 HS:440722 CONTRACTS. 11-486 / 11-308 EX1. E 18792 BESC:48750 HS:440722 CONTRACTS. 11-486 / 11-308 EX1. E 18792 BESC:48750 HS:440722 CONTRACTS. 11-486 / 11-308,P/C WIJMA CAMEROUN SA BP 1616 DOUALA CAMEROUN 1-7323036075 TELEX 1-7323036049,P/C WIJMA CAMEROUN SA BP 1616 DOUALA CAMEROUN 237-33428022 TELEX 237-33423369,0,10,MSKU1591726 MSKU1805047 MSKU1860240 MSKU8490194 MSKU9515620 PONU7385682 PONU7422472 PONU8232395 TCKU9154610 TCLU5431375,4EB0 4EB0 4EB0 4EB0 4EB0 4EB0 4EB0 4EB0 4EB0 4EB0,89,PACKA,131,CM,SAFM555529750, , ,1118,CM0253412 CM0253414 CM0253415 CM0253416 CM0253418 CM0253419 CM0253413 CM0253417 CM0253420 CM0253411,HONG KONG,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,MOORE WILLIAM G & SON INC, ,DOUALA
"SAWN TIMBER AZOBE SUPPLIERCERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE",TO ORDER MOVIS CAMEROUN, ,MOVIS CAMEROUN,12/26/2011,34376,15625,Bremerhaven,"Norfolk, Virginia",SEALAND METEOR,Germany,EX1. E 160140 CONTRAT. 11-308 HS. 440722,P/C WIJMA CAMEROUN SA BP 1616 DOUALA CAMEROUN 1-7323036075 TELEX 1-7323036049,P/C WIJMA CAMEROUN SA BP 1616 DOUALA CAMEROUN 237-33428022 TELEX 237-33423369,0,1,MSKU8460034,4EB0,7,PACKA,14,CM,SAFM555275088, , ,1119,CM0251481,UNITED STATES,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF D", ,DOUALA
"SAWN TIMBER AZOBE ' SVC NUMBER 544321' 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TOAPHIS INSPECTION AND ARE EXEMPT FROM WPM RULE'.SAWN TIMBER AZOBE ' SVC NUMBER 544321' 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TOAPHIS INSPECTION AND ARE EXEMPT FROM WPM RULE'.SAWN TIMBER AZOBE ' SVC NUMBER 544321' 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TOAPHIS INSPECTION AND ARE EXEMPT FROM WPM RULE'.",TO ORDER MOVIS CAMEROUN, ,MOVIS CAMEROUN,11/08/2011,101752,46251,Algeciras,"Norfolk, Virginia",WESTERTAL,Spain,EX1. E 160140 CONTRAT. 1548 BESC. 46747 HS. 440722 EX1. E 160140 CONTRAT. 1548 BESC. 46747 HS. 440722 EX1. E 160140 CONTRAT. 1548 BESC. 46747 HS. 440722,P/C WIJMA CAMEROUN BP 1616 DOUALA CAMEROUN 1-9172393076 TELEX 1-11111,P/C WIJMA CAMEROUN BP 1616 DOUALA CAMEROUN 237-33428022 TELEX 237-33423369,0,3,MSKU9722669 TCKU9918195 TCNU9152530,4EB0 4EB0 4EB0,22,PACKA,41,CM,SAFM555115324, , ,1115,CM0271721 CM0271725 CM0271723,LIBERIA,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL", ,DOUALA
14 BUNDLES SAWN TIMBER AZOBE- LOPHIRA ALATA CONTRACT: 1549 BESC: 45190 HS: 4407 TRC,TO ORDER MOVIS CAMEROUN, ,MOVIS CAMEROUN,09/26/2011,58903,26774,Bonaberi,"Savannah, Georgia",SAFMARINE ANGOLA,Cameroon,N/M,P/C TRC BP 3394 DOUALA CAMEROUN 33-467468500 TELEX 33-467802698,P/C TRC BP 3394 DOUALA CAMEROUN 237-33424051 TELEX 237-33424274,0,1,NC, ,14,PCS,19,CM,SAFM554904129, , ,1106,NONE,CYPRUS,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,DLH NORDISK INC, ,DOUALA
CONTRACT.OLB11-212 BESC: 40924 SAWN TIMBER AZOBE,TO ORDER MOVIS CAMEROUN, ,MOVIS CAMEROUN,07/05/2011,16512,7505,Algeciras,"Norfolk, Virginia",WESTERTAL,Spain,GWZ,P/C WIJMA CAMEROUN BP 1616 DOUALA CAMEROUN 1-7323036075 TELEX 1-7323036049,P/C WIJMA CAMEROUN BP 1616 DOUALA CAMEROUN 237-33428022 TELEX 237-33423369,0,1,MSKU1729435,4EB0,3,PACKA,6,CM,SAFM554121308, , ,1108,CM0261466,LIBERIA,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,WILLIAM G MOORE ISON INC OF DELAW, ,DOUALA
"SAWN TIMBER AZOBE HS 440722EX1. E 2887 BESC.37919SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS ANDBLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULESAWN TIMBER AZOBE HS 440722EX1. E 2887 BESC.37919SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS ANDBLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE",TO ORDER WIJMA CAMEROUN, ,WIJMA CAMEROUN,04/05/2011,86784,39447,Algeciras,"Norfolk, Virginia",LIWIA P,Spain,WGM 7735 PRODUCT OF CAMEROON 10-P- P0934 WGM 7735 PRODUCT OF CAMEROON 10-P- P0934,BP 1616 DOUALA CAMEROUN 1-7323036075 TELEX 1-7323036049,BP 1616 DOUALA CAMEROUN 237-33428022 TELEX 237-33423369,0,2,MSKU1501830 TGHU8039731,4EB0 4EB0,24,PACKA,35,CM,SAFM553390047, , ,1104,CM0263692 CM0263693,LIBERIA,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,WILLIAM G.MOORE & SON, ,DOUALA
"SAWN TIMBER AZOBE FCL/FCL'SUPPLIER CERTIFIES THAT THECOVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIESAS THE LUMBER BEING SHIPPED.THEY ARE PART OF THE LUMBER SHIPEMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPMRULE.'SAWN TIMBER AZOBE FCL/FCL'SUPPLIER CERTIFIES THAT THECOVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIESAS THE LUMBER BEING SHIPPED.THEY ARE PART OF THE LUMBER SHIPEMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPMRULE.'SAWN TIMBER AZOBE FCL/FCL'SUPPLIER CERTIFIES THAT THECOVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIESAS THE LUMBER BEING SHIPPED.THEY ARE PART OF THE LUMBER SHIPEMENT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPMRULE.'",TO ORDER SOCOMAR BP 12351 DOUALA CA, ,SOCOMAR BP 12351 DOUALA CAMEROUN,11/09/2010,96319,43781,Algeciras,"Norfolk, Virginia",CMA CGM AMBER,Spain,WGM 7708 PRODUCT OF CAMEROON CONTR ACT NO 32723 BESC.32188 EX1 NO 157 94 WGM 7708 PRODUCT OF CAMEROON CONTR ACT NO 32723 BESC.32188 EX1 NO 157 94 WGM 7708 PRODUCT OF CAMEROON CONTR ACT NO 32723 BESC.32188 EX1 NO 157 94,P/C WIJMA DOUALA SARL BP 1616 DOUALA CAMEROUN 1-7323036075 TELEX 1-7323036049,P/C WIJMA DOUALA SARL BP 1616 DOUALA CAMEROUN 237-33428022 TELEX 237-33423369,0,3,MSKU8864437 MSKU9901284 MSKU9918097,4EB0 4EB0 4EB0,41,PACKA,0,CM,SAFM552452286, , ,1016,CM0194789 CM0194788 CM0194790,UNITED KINGDOM,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,1) WILLIAM G MOORE AND SON INC OF D, ,DOUALA
"43 BUNDLES OF SAWN TIMBER AZOBE 01 BUNDLES OF SAWN TIMBER EVEUSS 01 BUNDLES OF SAWN TIMBER OKAN/ADOUM SAWN TIMBER CT: OLB10-259 OLB10-295 DOSS :TBE 6814 DOSS : 3659 DECL.: E 11330 BESC : 29019 FREIGHT COLLECT 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OFTHE LUMBER SHIPMENT, SUBJECTTO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE'",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,08/27/2010,190858,86754,Bonaberi,"Houston, Texas",SAFMARINE ANGOLA,Cameroon,N/M,P/C WIJMA BP. 1616 DOUALA CAMEROUN 31-383316444 TELEX 31-383322040,P/C WIJMA BP. 1616 DOUALA CAMEROUN 237-33428022 TELEX 237-33423369,0,1,NC, ,44,PCS,78,CM,SAFM551907118, , ,1006,NONE,CYPRUS,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,WILLIAM & MARY LUMBER COMPANY L.LC., ,DOUALA
"FOR SAWN TIMBER 172 PIECESOF AZOBE SAWN TIMBER CONTRAT NO OLB 10-091 BESC NO 24633EX1 NO E5155 'WITH REF. TO CLAUSE 14.4 HEREOF, THE FOLLOWING HAVE BEEN INCLUDED AT THE SOLE RISK OF THE SHIPPER ANDFOR HIS CONVENIENCE: FREIGHTPAYABLE AT DESTINATION'",TO ORDER SOCOMAR BP 12351 DOUALA, ,SOCOMAR BP 12351 DOUALA,05/25/2010,124393,56542,Bonaberi,"Houston, Texas",SAFMARINE TEXAS,Cameroon,GWZ VOIR SPECIFICATIONS JOINTES,P/C WIJMA DOUALA BP 1616 DOUALA-CAMEROUN 1-2058715462 TELEX 1-2052636426,P/C WIJMA DOUALA BP 1616 DOUALA-CAMEROUN 237-33424550 TELEX 237-33424936,0,1,NC, ,76,BUNDL,51,CM,SAFM550845104, , ,1002,NONE,CYPRUS,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,WILLIAM MARY LUMBER COMPANY L.L.C, ,DOUALA
09 BUNDLES FOR 50 PIECES OF SAWN TIMBER AZOBE CONTRAT NO OLB29-315NG BESC NO 17436EX1 NO E422,TO ORDER GETMA, ,GETMA,04/10/2010,37979,17263,Bonaberi,"Houston, Texas",SAFMARINE ANGOLA,Cameroon,GWZ SPECIFICATION JOINTES,P/C WIJMA DOUALA BP 1616 DOUALA-CAMEROUN 1-2058715462 TELEX 1-2052636426,P/C WIJMA DOUALA BP 1616 DOUALA-CAMEROUN 237-33428022 TELEX 237-33423369,0,1,NC, ,9,PCS,15,CM,SAFM550410231, , ,1002,NONE,CYPRUS,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,WILLIAM & MARY LUMBER COMPANY LLC, ,DOUALA
"44 BUNDLES OF 800 PIECES SWANLUMBER AZOBE OLB29-611 EX1: E1371 BESC: 21959 ' SUPPLIER CERTIFIES THAT THE COVERBOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJECT TO APHIS INSPECTIONAND ARE EXEMPT FROM WPM RULE+ NUMERO REF. 162925 + NOTIFYPM TOOSEY'",TO ORDER SOCOMAR BP 12351 DOUALA, ,SOCOMAR BP 12351 DOUALA,03/21/2010,87717,39871,Bonaberi,"Philadelphia, Pennsylvania",SAFMARINE ANGOLA,Cameroon,GWZ,P/C WIJMA DOUALA BP 1616 DOUALA-CAMEROUN 1-2058715462 TELEX 1-2052636426,P/C WIJMA DOUALA BP 1616 DOUALA-CAMEROUN 237-33428022 TELEX 237-33423369,0,1,NC, ,44,PCS,36,CM,SAFM550410254, , ,1002,NONE,CYPRUS,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF D", ,DOUALA
"01 BUNDLE OF 12 PIECES SAWNTIMBER AZOBE CONTRAT NOOLB29-610 EX1 NO E1371 BESC NO 21959 'WITH REF. TO CLAUSE 14.4 HEREOF, THE FOLLOWING HAVE BEEN INCLUDED AT THE SOLE RISK OF THE SHIPPER ANDFOR HIS CONVENIENCE: FREIGHT PAYABLE AT DESTINATION'",TO ORDER SOCOMAR BP 12351 DOUALA, ,SOCOMAR BP 12351 DOUALA,03/21/2010,4561,2073,Bonaberi,"Philadelphia, Pennsylvania",SAFMARINE ANGOLA,Cameroon,GWZ,P/C WIJMA DOUALA BP 1616 DOUALA-CAMEROUN 1-2058715462 TELEX 1-2052636426,P/C WIJMA DOUALA BP 1616 DOUALA-CAMEROUN 237-33428022 TELEX 237-33423369,0,1,NC, ,1,PCS,1,CM,SAFM550539863, , ,1002,NONE,CYPRUS,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF D", ,DOUALA
"08 BUNDLE OF 93 PIECES SAWNTIMBER AZOBE CONTRAT NOOLB29-609 EX1 NO E1371 BESC NO 21959 'WITH REF. TO CLAUSE 14.4 HEREOF, THE FOLLOWING HAVE BEEN INCLUDED AT THE SOLE RISK OF THE SHIPPER ANDFOR HIS CONVENIENCE: FREIGHT PAYABLE AT DESTINATION'",TO ORDER SOCOMAR BP 12351 DOUALA, ,SOCOMAR BP 12351 DOUALA,03/21/2010,40002,18183,Bonaberi,"Philadelphia, Pennsylvania",SAFMARINE ANGOLA,Cameroon,GWZ,P/C WIJMA DOUALA BP 1616 DOUALA-CAMEROUN 1-2058715462 TELEX 1-2052636426,P/C WIJMA DOUALA BP 1616 DOUALA-CAMEROUN 237-33428022 TELEX 237-33423369,0,1,NC, ,8,PCS,16,CM,SAFM550539883, , ,1002,NONE,CYPRUS,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF D", ,DOUALA
"07 BUNDLES OF 126 PIECES SAWN TIMBER AZOBE CONTRAT NOOLB29-608 EX1 NO E1371BESC NO 21959 'WITH REF.TO CLAUSE 14.4 HEREOF, THE FOLLOWING HAVE BEEN INCLUDED ATTHE SOLE RISK OF THE SHIPPER AND FOR HIS CONVENIENCE: FREIGHT PAYABLE AT DESTINATION'",TO ORDER SOCOMAR BP 12351 DOUALA, ,SOCOMAR BP 12351 DOUALA,03/21/2010,13851,6296,Bonaberi,"Philadelphia, Pennsylvania",SAFMARINE ANGOLA,Cameroon,GWZ,P/C WIJMA DOUALA BP 1616 DOUALA-CAMEROUN 1-2058715462 TELEX 1-2052636426,P/C WIJMA DOUALA BP 1616 DOUALA-CAMEROUN 237-33428022 TELEX 237-33423369,0,1,NC, ,7,PCS,5,CM,SAFM550540082, , ,1002,NONE,CYPRUS,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF D", ,DOUALA
15 BUNDLES OF AZOBE CONTRAT: OLB29 - 542NG15 BUNDLES OF AZOBE CONTRAT: OLB29 - 542NG,DURABLE WOODS PRODUCTS USA. INC, ,SOCOMAR BP 12351 DOUALA,02/16/2010,76551,34796,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK DUNEDIN,Spain,GWZ EX1: E 768 BESC: 21496 GWZ EX1: E 768 BESC: 21496,"8004 NW 154 STREET # 198 MIAMI LAKES, FLORIDA 33016 USA, TEL: 1-305-828-4390, FAX: 1-30 1-3058884575 TELEX 1-3058886828",P/C WIJMA DOUALA BP 1616 DOUALA-CAMEROUN 237-33428022 TELEX 237-33423369,33016,2,PONU7621073 PONU7677447,4EB0 4EB0,15,BUNDL,31565,CM,MAEU859341886, , ,1002,CM0217415 CM0217416,LIBERIA,00 - Consumption Category,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",DURABLE WOODS PRODUCTS USA. INC, ,DOUALA
CONTRAT NO OLB29-344 OLB29-390 BESC NO 17549 EX1 NO E13582 14 BUNDLES FOR 97 PIECES OF AZOBE SAWN TIMBER,TO ORDER SOCOMAR BP 12351 DOUALA-, ,SOCOMAR BP 12351 DOUALA-,11/05/2009,31329,14240,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK DRUMMOND,Spain,N/M,P/C WIJMA DOUALA-CAMEROUN 1-7323036075 TELEX 1-7323036049,P/C WIJMA DOUALA-CAMEROUN 237-33428022 TELEX 237-33423369,0,1,MSKU7169364,2CB0,14,BUNDL,12,CM,SAFM529196264, , ,914,CM0212533,LIBERIA,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,WILLIAM G MOORE & MOORE & SON;, ,DOUALA
FOR 742 PIECES OF AZOBE SAWNTIMBER CONTRAT NO OLB29-44OLB29-470 BESC NO 17352 EX1 NO E13315FOR 742 PIECES OF AZOBE SAWNTIMBER CONTRAT NO OLB29-44OLB29-470 BESC NO 17352 EX1 NO E13315FOR 742 PIECES OF AZOBE SAWNTIMBER CONTRAT NO OLB29-44OLB29-470 BESC NO 17352 EX1 NO E13315FOR 742 PIECES OF AZOBE SAWNTIMBER CONTRAT NO OLB29-44OLB29-470 BESC NO 17352 EX1 NO E13315FOR 742 PIECES OF AZOBE SAWNTIMBER CONTRAT NO OLB29-44OLB29-470 BESC NO 17352 EX1 NO E13315FOR 742 PIECES OF AZOBE SAWNTIMBER CONTRAT NO OLB29-44OLB29-470 BESC NO 17352 EX1 NO E13315,TO ORDER SOCOMAR BP 12351 DOUALA, ,SOCOMAR BP 12351 DOUALA,10/29/2009,264552,120251,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK WYOMING,Spain,GWZ GWZ GWZ GWZ GWZ GWZ,P/C WIJMA BP 1616 DOUALA CAMEROUN 1-7323036075 TELEX 1-7323036049,P/C WIJMA BP 1616 DOUALA CAMEROUN 237-33424550 TELEX 237-33424936,0,6,GLDU4070970 INBU5224574 MAEU6223781 MAEU6277957 PONU1661248 SEAU7833717,4CB0 4CB0 4CB0 4CB0 4CB0 4CB0,84,BUNDL,109,CM,SAFM529093521, , ,910,CM0212513 CM0212512 CM0212515 CM0212511 CM0215514 CM0212516,UNITED STATES,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,WILLIAM G MOORE & SON, ,DOUALA
13 COLIS DEBITES AZOBE SAWN TIMBER CONTRAT : OLB29-437NGDOSS : TBE 6133 DOS : 3355DECL : E 13265 BESC : 17297,TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,10/29/2009,52522,23874,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK WYOMING,Spain,N/M,FOR ACCOUNT WIJMA P.O BOX 1616 DOUALA CAMEROUN 1-7323036075 TELEX 1-7323036049,FOR ACCOUNT WIJMA P.O BOX 1616 DOUALA CAMEROUN 237-33428022 TELEX 237-33423369,0,1,PONU7169549,4EB0,202,PIECE,21,CM,SAFM529151082, , ,910,CM0194170,UNITED STATES,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,WILLIAM G MOORE & SON INC OF DELAV, ,DOUALA
